evlo	1694665
crai	1053706
twi	899751
cnsl	1304421
jpi	1547994
allt	1365767
eols	1570562
conn	1223389
rada	761238
nbtx	1760854
mrns	1267813
orc	1518621
ppr	826020
atom	1420520
bcel	1532346
haac	1824013
kvsc	1846068
eft	1288992
angn	1601485
hpk	1792849
mmu	886043
hesm	1789832
bbar	913059
pace	1819404
swir	1111863
atro	8063
dlth	1649744
isee	1410939
agen	1098972
ebf	33002
acre	1529377
iva	1756594
mua	901243
gmii	1819395
aciu	1651625
mpx	1129155
bme	1314966
clar	913277
tern	1831363
dske	1642453
rapt	1673772
egrx	827871
igd	1285890
pros	1634038
co	1467808
glog	1534126
jfr	1276533
poww	1015383
evn	1074540
insw	1679049
lpg	1596993
crd-a	25475
crf	33934
pko	1412350
nsrpf	1536674
nink	1567388
tmst	1598428
hpi	1176199
mfl	1045126
ezoo	1752372
bdsx	1439725
ltrpa	1606745
zyxi	846475
nqp	870780
mlr	924822
jih	1787791
cutr	1162461
rex	744187
alpp	1606698
urov	1740547
leo	818972
myn	882150
mbwm	1042729
solo	1637736
apto	882361
yin	1661125
fcbc	859070
icad	749660
avdl	1012477
pv	1818787
otrk	1136174
vki	908993
jhb	1647933
jnce	1640455
alt	1326190
ruprf	1010000
cplg	1707178
bmrc	1403475
amsc	880807
bbsi	902791
mbi	814585
sols	1519177
cepu	1717161
nltx	1404644
isd	1534880
txmd	25743
akba	1517022
cnbka	812348
wttr	1693256
nhf	1356115
ntst	1798100
fmac	1822219
arow	717538
snr	1610114
free	1753706
amal	1823608
gp	1584547
mgi	1273931
gsl	1430725
ibcp	39311
fly	1407298
kbal	55772
hec	1803901
wsbf	1569994
eqd	1818221
dsu	1051003
avro	1681087
acnd	1805651
smts	1705259
amyt	1783010
ead	1210123
wti	1288403
opy	791963
alrs	903419
tdw	98222
asle	1754170
axdx	727207
ufi	100726
gbl	1060349
motv	1827821
fthm	1753162
selb	1453687
dpg	1515671
spnv	1825024
awp	1390195
efr	1258623
dmyd	1816101
mca	888410
ircp	1128173
fsd	1494530
impx	1820191
arlo	1736946
dgnu	1827076
bq	1815021
mtl	1302362
flic	740663
stpc	1830210
hhla	1824185
xbit	1626878
mcft	1638290
tg	850429
gern	886744
crnx	1658247
snrh	1823854
ncv	1214935
wldn	1370450
duo	1750593
maac	1819263
svac	1794905
amot	46129
ctmx	1501989
vsec	102752
dmrc	1438231
siga	1010086
itrn	1337117
ephy	1827248
nstb	1834518
nvgs	1581804
stk	1471420
ctt	1341141
land	1495240
dmlp	1172358
ctaq	1823634
stxs	1289340
hckt	1057379
agac	1833909
bfst	1624322
rmt	912147
vntr	1705682
apxt	1777921
wizp	1218683
mofg	1412665
caf	1368493
dhil	909108
apts	1481832
rcel	1762303
xxii	1347858
nat	1000177
acbi	1461755
axti	1051627
pacx	1829797
iiac	1825042
ppt	827773
jg	1737339
cool	1829953
aplt	1697532
rgs	716643
smmt	1599298
cresy	1034957
spne	1637761
fhtx	1822462
prth	1653558
oepw	1824677
hmlp	1603016
vrna	1657312
atlc	1464343
tlga	1827871
ccap	1633336
mqy	890196
hio	910068
tlmd	1791091
vrs	1421182
tgb	878518
qell	1821171
bchg	1732409
clmt	1340122
hql	884121
fisi	862831
gmda	1600847
cprx	1369568
mesa	810332
mux	314203
akus	1722271
hyac	1819253
aqb	1603978
fixx	1661998
nls	1078207
oyst	1720725
vacq	1819994
cste	1504379
fmnb	709337
etnb	1785173
snpr	1819584
qmco	709283
true	1327318
sdhy	1812923
rbnc	1606440
yrd	1631761
plym	1515816
laws	703604
acam	1846125
kndi	1316517
ngac	1819493
flng	1772253
bui	1528988
gbab	1495825
hbt	775215
yj	1759614
vktx	1607678
tnk	1419945
dba	1383082
ndls	1275158
pflt	1504619
inzy	1693011
hmtv	1567345
lhc	1824153
lhdx	1652724
repx	1001614
nrgx	1756908
frph	844059
ccrn	1141103
grts	1656634
ocx	1642380
cio	1593222
mrac	1830180
olp	712770
cpsi	1169445
sva	1084201
ktf	839533
aray	1138723
kvsa	1841873
fra	1259708
ntp	829365
nakd	1707919
xoma	791908
voxx	807707
pmo	900422
thw	1635977
omn	1090061
syrs	1556263
enpc	1816261
bwb	1341317
indt	1037390
bfz	1137391
itegy	1579597
fuv	1558583
higa	1823776
sprq	1821850
yell	716006
drrx	1082038
egle	1322439
thbr	1769318
cbat	1117171
bnft	1576169
fusn	1805890
uve	891166
muj	1053988
anip	1023024
flxn	1419600
sppi	831547
tpvg	1580345
clpt	1285550
jfin	1743102
nsco	1709682
xnet	1510593
hpf	1189740
snse	1829802
miy	890393
mdvl	1402479
llnw	1391127
gnty	1058867
sbr	710752
bkrp	1580095
spfr	1825079
lsea	1721386
zixi	855612
dgica	800457
fwaa	1837014
ipi	1421461
bry	1705873
cswc	17313
nan	1074769
rgp	1084765
mcb	1476034
hoft	1077688
trc	96869
bhb	743367
klr	1719489
mhn	1038186
rmgb	1820143
aef	846676
ccbg	726601
glsi	1799788
btaq	1815526
djco	783412
thcb	1760689
fuse	1807846
coe	1659494
cap	1722438
sesn	1485003
faii	1815849
huiz	1778982
ztr	836412
rvp	946563
graf	1845457
spro	1701108
advv	1698519
urgn	1668243
dnk	1785154
fbrx	1419041
senea	88948
min	826735
mpaa	918251
uan	1425292
fcac	1816233
nexi	1538210
legh	1436208
deh	1812173
wuyi	1687065
frln	1810031
gbli	1494904
sgu	1002590
tour	1597095
atmr	1836176
bpiry	1437441
gsqd	1837207
yac	1815302
msgm	1821175
vstm	1526119
nev	1469392
lizi	1783407
bysi	1677940
gnk	1326200
ppgh	1826333
gmbt	1836190
acii	1838614
vpg	1487952
etb	1308927
bbcp	1703956
slcr	1826553
bned	1634117
ibex	1720420
hofv	1708176
fsrv	1785424
nunz	886093
hysr	1481028
sien	1551693
nisn	1603993
dzsi	1101680
vrca	1660334
jcic	1822312
acet	1720580
ccne	736772
kala	1479419
tnxp	1430306
svfc	1837240
kvsb	1846069
infu	1337013
clfd	796505
twnd	1814215
eex	1579214
lkco	1487839
ht	1063344
hear	1493761
bsrr	1130144
cbah	1828723
wsr	1175535
gmhly	1438848
onct	1260990
fc	886206
eto	1281926
bh	1726173
biox	1769484
spfi	1163668
hook	1760542
intz	736012
joan	1834585
eqos	1790515
rrbi	1071236
afb	1162027
catn	1632275
ssti	1351636
pmx	1181506
tsia	1826000
vmd	1729149
aenz	1572621
htbi	1538263
gain	1321741
dssi	1761940
sftw	1753539
lfmd	948320
jri	1539337
autl	1730463
dmyi	1824920
pkoh	76282
fngr	1602409
piai	1819175
atnx	1300699
mogo	1602842
pbyi	1401667
hcar	1824846
kirk	1056285
gtxmq	1735707
ngvc	1547459
uxin	1729173
glo	1350869
ello	946394
bym	1181187
grbx	1419275
edd	1388141
lctx	876343
alto	778164
sunw	1172631
wtba	1166928
igic	1794338
chs	897429
eqbk	1227500
vhc	1082324
ecc	1604174
rbb	1499422
ta	1378453
avnw	1377789
sgc	95574
npa	1780312
mcbs	1747068
pdac	1821317
prsr	1825473
rvi	1735184
bdsi	1103021
trin	1786108
nodk	1681206
clii	1821159
raac	1824734
pmm	844790
nbev	1579823
stxb	1499453
muds	1820727
rcky	895456
ois	1121484
prof	1628808
otlk	1649989
osbc	357173
altg	1759824
bkt	832327
mvbf	1277902
ebtc	1018399
swbk	1829730
athx	1368148
pfl	1244183
ctrm	1720161
dsm	855887
sprb	1683553
jro	1289213
flmn	1703785
mmt	809173
powl	80420
lvtx	1840748
fulc	1680581
hawel	46207
rfi	891290
hmco	1829042
asa	1230869
ftcv	1829328
tkat	1491487
btnb	1831236
tufn	1757399
rsva	1828318
rtto	1646576
csta	1834032
sdac	1837248
meip	1262104
itmr	1613170
sqz	1604477
cstr	1676479
xpoa	1821742
cznc	810958
agle	1636282
camp	730255
fdus	1513363
frx	1826889
crge	1277250
pnnt	1383414
mcr	851170
spke	1606268
labp	1785345
gut	1080720
nl	72162
rm	1519401
pmf	1140392
hayn	858655
oia	835333
altu	1822366
mta	1722606
afib	1522860
ctso	1175151
soly	1548187
natr	275053
hffg	1680873
ufpt	914156
frsx	1691221
ffa	1291334
bsn	1815805
iea	1652362
ncz	1227857
soac	1798562
opt	1815620
cue	1645460
hcmc	844856
bxc	1301787
htpa	1828817
msb	65172
scpl	1760717
artna	863110
kldo	1751299
ftft	1066923
amnb	741516
care	1829576
sor	91847
gwrs	1434728
jpdyy	1615026
ncty	1296774
uavs	8504
ooma	1327688
cdzi	727273
gfn	1342287
rmm	1771226
lchd	1715433
civb	944745
pavm	1624326
amrk	1591588
fof	1375340
sfst	1090009
trns	99302
ins	320340
ipha	1598599
gpac	1831979
asg	786035
jaggf	1333849
mreo	1719714
seel	1017491
mbii	1441693
thtx	1512717
gxgx	1752828
bgfv	1156388
dgns	1827075
lpi	1528129
imnm	1472012
jfu	1619544
qtnt	1596946
ble	1176194
gss	903571
alus	1781115
nlst	1282631
jgh	1615905
bvh	315858
tei	909112
peo	216851
tisi	318833
enfa	1828972
ftsi	1529463
ncmi	1377630
axu	1364128
vyne	1566044
smbc	916907
imcc	1792030
clrm	1831937
expc	1779128
stic	1819574
tzps	1823481
aout	1808997
ipldp	52485
evi	65312
gtyh	1682325
taco	1585583
ftiv	1777835
erc	1227073
psac	1805521
men	844172
ptsi	798287
myj	884216
klaq	1823323
vlgea	103595
hyi	1497186
kldi	1752474
irs	933267
gpm	1310709
mtrx	866273
nh	1566469
rlgt	1171155
prtg	1095435
one	1722380
smmf	811808
splp	1452857
inbt	1657803
tinv	1820144
biio	1575420
inbk	1562463
cvlg	928658
fpi	1591670
beem	1398805
mson	880432
nvec	724910
dspg	915778
ccac	1794621
eot	1454741
ardc	1515324
tffp	1733413
rpla	1763731
crdf	1213037
mcbc	1053584
ivan	1819142
vtru	1805012
virx	1061027
nebc	1826018
rdhl	1553846
plpc	80035
evc	1109116
loop	1504678
zeus	917470
kinz	1820875
vra	1495320
cem	1488775
imux	1280776
lptv	1643988
jvczy	1534648
wtrh	1653247
fiv	1687081
tlys	1524025
fldm	1162194
leju	1596856
vih	1820302
cpsr	1805087
atax	1059142
pcq	1140411
tmkr	1821606
lsf	1650696
csse	1679063
fbio	1429260
swet	1828914
flnt	1460329
ceix	1710366
epwr	1825720
mg	1436126
ader	1822912
eac	1832765
new	1726189
psf	1498612
ibio	1420720
prqr	1612940
cdak	1659352
apyx	719135
txcb	1006840
frgi	1534992
luna	1239819
ampe	1411906
glad	1143513
smbk	1038773
ctac	1824577
ghl	1282977
tlis	1584751
ubx	1463361
actg	934549
blct	1791278
livx	1491419
iaca	1821018
nak	1164771
cogt	1622229
tast	809248
ptvca	9346
nmy	897424
acv	1636289
cru	1825497
freq	1703647
tk	911971
rcs	916183
nwpx	1001385
srt	1031029
ueps	1041514
bgh	1521404
noa	1368519
abus	1447028
kio	1515940
crmd	1410098
prtk	1178711
fnlc	765207
mvt	897269
lcut	874396
fiii	1784168
fct	1282850
qh	1781193
leu	1065059
irmd	1325618
oncr	1671818
wilc	1030997
hlah	1826814
next	1612720
lbti	1384135
myc	882152
itic	720858
utmd	706698
cto	23795
tekk	1822027
svok	1828672
lokb	1821769
atto	1606457
vtgn	1411685
casi	895051
pfis	1056943
crsa	1723648
kmf	1500096
ksmt	1814824
ccb	1437958
cfv	1828049
lnd	1499849
fssi	1822862
kavl	1762239
hbcp	1436425
cvgi	1290900
gsaq	1823707
fei	1556336
cmcm	1597835
cbay	1042074
fst	1815737
orph	1764791
empw	1822928
mqt	887394
pcyo	276720
silc	916793
vpv	895528
chn	845379
lndc	1005286
nmci	1707210
eypt	1314102
uihc	1401521
hpx	1809353
fdbc	1098151
hrtg	1598665
oacb	1820931
plm	866028
lmnr	1342423
stim	1227636
emf	809708
fgna	1818502
litb	1523836
crnt	1119769
gf	858706
cmmb	1534248
hbmd	1390162
aspl	1819516
dcrb	1716583
gpx	70415
mec	1766368
aht	1232582
aone	1816613
ddlx	1643194
tti	844965
cnty	911147
whf	1552198
ozsc	1679817
tyme	1537917
asaq	1819510
gmbl	1451448
bkn	894242
surf	1718108
hchc	1006837
rice	1823766
puyi	1750264
pbfs	1769663
lmrk	1615346
mixt	1576914
btu	1064728
dbo	1383058
usas	1286973
glre	1385613
lovv	1605780
eigr	1305253
mtac	1826667
nbh	1178839
wia	1254370
tyg	1268533
mue	1071899
aeye	1362190
xers	1346302
svfb	1837238
blu	1259942
ormp	1176309
seovf	1491434
ucl	1775898
tmq	1543418
prog	1580063
xgn	1274737
fbnk	1511198
pwfl	1774170
mepw	1627452
poetf	1437424
dbl	1525201
smsi	948708
shmp	1465470
egan	1066194
ags	1593548
safly	1538028
drio	1533998
plg	1095052
scor	1158172
acrdf	1762359
cspr	1598674
ppta	1526243
ds	1175483
cia	24090
viao	1769116
cfac	1818644
srac	1781162
nnbr	918541
brt	14846
tipt	1393726
evm	1177161
sv	1822966
esca	33488
rrd	29669
fll	891482
pck	1170300
nxp	883618
npv	897421
lcap	1802450
trvn	1429560
immr	1058811
nsh	1816017
dbdr	1823144
rtpz	1828105
fcbp	1716697
tlsa	1723069
cnlhn	23426
acev	1813658
ewlu	1517498
nca	818851
kzr	1645666
fsbw	1530249
infi	1113148
nhhs	1503707
nuo	878200
fuaiy	1132571
gpp	1635650
mci	275694
pke	76267
sbg	1816708
slgl	1684693
vii	1826011
ptic	1821075
mhld	1412100
fvt	1824434
spxx	1338561
nr	71829
crhm	1461119
nxq	885733
scvx	1794717
pgsvy	902053
sbt	1680379
akic	1826574
sar	1377936
mbio	1680048
mav	1258943
kmda	1567529
dakt	915779
phd	1305767
lhaa	1841948
mhi	1223026
fmao	792966
idba	1824036
paqc	1830531
eskyf	1010559
mfm	801961
pds	1013605
zest	1437491
sund	1171838
afcg	1822523
cece	3197
bgt	1287480
orrcf	1390352
gpl	1300050
ostr	1834226
hzn	1637655
cato	18255
biot	1825413
wsft	1393781
arbg	1823826
hrzn	1487428
cidm	1173204
jrs	1158289
ftf	1233087
pvbc	1778784
lbps	1830162
ezpw	876523
shac	1820160
gik	1802749
nxtc	1661059
lbph	1832168
dbtx	1656536
ivc	742112
blts	1827328
nath	69733
oeg	1108967
pcsb	1691337
cerc	1534120
ruhn	1753268
wve	1631574
hyw	1785680
ssss	1509470
dsx	1318885
codx	1692415
borr	1715497
mgu	1326390
brbs	842717
cntg	1757097
aqms	1621832
tsi	809559
pht	1166258
arya	1808805
pfbi	887919
valu	717720
orrf	826154
vinc	1796129
bfi	1723580
htzgq	1657853
tschy	1614483
jhd	1666735
tlc	1722890
mdh	1823143
nmm	1415921
acac	1823878
caba	1759138
fins	1745059
wkey	1738699
eman	1046995
trch	1431959
gdo	1472341
tcda	1595585
cbnk	1419536
krus	1772177
nrim	1163370
cnf	1733868
jof	859796
ovid	1636651
iif	916618
ngl	1504461
gte	1273441
cmpi	1651431
odc	74046
drtt	1340476
tgan	1715768
mulg	1629665
kmph	1434647
wlfc	1018164
fen	1284940
bivi	1580149
ciso	1777319
aku	1776197
dmb	1565381
agmh	1705402
at	1419242
bgr	1306550
ptzh	1627469
hcaq	1833769
id	1698113
expr	1483510
glbd	1524829
lego	1820272
fsii	1822711
alpn	1626199
mtt	1454021
onds	1646188
gstx	1497649
iti	350868
uk	1821424
vist	1762506
nuw	1450445
uryl	1652842
ayro	1086745
vtn	883265
aveo	1325879
clvr	1819615
acnb	715579
atos	1488039
resn	1579910
apcx	1070050
cinr	1575051
th	1712189
ncna	1709626
cas	1822309
dlca	1831928
emo	1517518
nmtr	1551986
wnw	1787803
evf	1070732
tbnk	1447051
leaf	1365038
vcvc	1821595
oca	1827669
hbb	1709164
latn	1766146
fkwl	722572
bhr	1574085
watt	1575793
strs	885508
ajx	1614806
sb	1434754
ghac	1806156
agfy	1800637
lgi	1278211
dwin	1812360
nhs	1487610
pfhd	1630856
supv	1517399
scm	1551901
dhy	1061353
bkcc	1326003
emx	1285786
gau	1377757
ocn	873860
itrm	1659323
niobf	1512228
gfasy	1389207
tmts	1822553
novn	1467154
vhaq	1823857
edn	1395213
gpja	41091
mnov	1226616
pkbk	1315399
crbp	1595097
flxs	37472
sj	1753673
exfo	1116284
gldg	1538847
anpcy	1620678
edap	1041934
flc	1245648
ggt	921671
jce	1385763
tusk	1679268
rei	1384195
gmlp	1415916
bset	10329
petx	1509190
srga	1760173
inlb	1500123
ttoo	1492674
etx	1563696
gnln	1743745
obsv	1685316
reemf	1419806
cslt	1433714
aitx	1498148
bctg	1819133
neti	1587264
cvcy	1127371
smed	898770
kor	1507964
amci	1843724
nml	1562051
smti	714256
ontx	1130598
pzc	1181504
bcbp	1228454
fvcb	1675644
mict	854800
belfa	729580
ckpt	1651407
suns	1508171
ehi	1228509
fund	825202
mpb	879635
evg	1287498
hqi	1140102
stal	1614556
pcb	1423869
kvhi	1007587
rcar	1016708
czfs	739421
atlo	1132651
logc	1664106
mrmd	1522767
jco	1686142
ide	1417802
rdvt	1720116
svra	1160308
brg	1442626
amr	1704715
igi	1462586
hurc	315374
nept	1401395
vreof	1771706
adms	1328143
aft	1502573
tsbk	1046050
gwgh	1522690
iin	88790
cix	1049606
eyes	1266806
bblg	1419554
oxsq	1259429
mdca	876883
scpe	1764301
scd	1270131
kulr	1662684
hsaq	1814114
gceh	748790
nwfl	1013272
eod	1386067
gsmg	1738758
redu	1712178
gaia	1089872
fgnv	1687919
bmtm	1568385
vtvt	1641489
vbf	5094
mhd	1034665
gwac	1819989
mark	1368365
nksh	796534
pstl	1759774
tgrf	1551286
ivh	1568292
lyts	763532
fxe	1328598
gnss	924383
unty	920427
dhf	1057861
ictsf	1010134
lrmr	1374690
tmrc	1445942
pcom	1204413
lcnb	1074902
mlp	63330
ctxr	1506251
clxt	1705843
lake	798081
ktyb	1000232
aaoi	1158114
ctic	891293
agtc	1273636
efl	1701167
ston	1753886
emp	66901
notv	720154
ihit	1682811
saii	1816048
frbk	834285
thca	1773087
alco	3545
nbn	811831
inse	1615063
enx	1177162
grtx	1563577
osmt	1739426
airg	1272842
insi	30125
jtd	1397173
fdeu	1646109
pays	1496443
cveo	1590584
mdna	1807983
lci	57725
gsv	1321847
thm	1134115
gnrs	1790665
pim	830622
stks	1399520
kf	748691
hbio	1123494
gix	1770141
nxr	888411
ycbd	1644903
nhic	1805385
pmbc	1109546
rwbyf	1744345
nsl	1093428
nro	1261166
istr	1602658
mxf	65433
grx	1391437
aif	1526697
enj	71508
tela	1561921
boch	702513
kxin	1713539
bwfg	1505732
plxp	1497504
gnpk	1819810
mtnb	1582554
dfns	1777946
oesx	1409375
imv	1734768
dsac	1823466
mrcc	1512931
mogu	1743971
fbiz	1521951
goro	1160791
tvac	1820566
adma	1368514
wneb	1157647
gcbc	1070524
pmvc	1807765
jagx	1585608
fgovf	1064052
inb	1395057
hyb	825345
eht	1665817
iii	1371489
fif	1513789
twn	804123
urg	1375205
weys	106532
bsl	1486298
inka	1826671
asln	1722926
hymc	1718405
gcac	1498233
renn	1509223
mlss	855683
inve	1036044
wism	1756640
rrts	1440024
eq	1746466
samg	1549966
cplp	1392326
opp	1678130
nrp	1171486
kin	1561743
ggm	1551949
izea	1495231
pvac	77159
plx	1006281
xtnt	1453593
immp	1506184
aryd	1838821
sgoc	1412095
actx	1096950
nen	746514
cwco	928340
wrap	1702924
spok	1289945
bgio	1691433
fhs	1786182
ltrn	1763950
kuke	1809158
bwg	1504545
bcml	1730984
sqns	1383395
acrx	1427925
cdr	761648
enlv	1596812
tcfc	855874
shsp	1506439
acp	1503290
levl	1412707
mhh	1437226
glq	1316463
bny	1137390
aptx	1674365
envi	1822691
quad	1481792
blsa	1823200
shbi	1035092
oiim	1095348
vnrx	93314
racb	1819724
cxee	1518487
nsrcf	1302084
hyre	1713832
xyf	1725033
myfw	1327607
twoa	1843988
emkr	808326
ffmgf	1641229
pfd	868578
dbb	1383084
srra	1290149
ueec	1096938
zyne	1621443
xcur	1698530
cih	1749797
esxb	1323648
mpa	891038
genc	64472
optn	1494650
chmg	763563
cybe	768411
gnft	1757064
lode	1120970
fust	1636051
lov	1705338
batl	1282648
wmc	1465885
slct	1263762
fve	1159281
anvs	1477845
teaf	1704299
tmdi	840551
fstr	352825
arec	1590715
trec	7039
cmls	1058623
pbt	319654
seav	1763660
jwel	1805594
pana	1828989
rbtk	1594204
crecf	1478035
lazy	1721741
sjt	319655
koss	56701
brpm	1839360
uti	1261654
abgi	1833764
cmct	908311
evgn	1574565
mmnff	1776932
byrn	1354866
hlan	844959
oncy	1129928
agrx	1261249
glg	1556266
niq	1564584
myf	882153
tzoo	1133311
culp	723603
cgro	1799611
dla	1101396
cbh	1701809
pdlb	1703489
nvve	1836875
cfrx	1478069
ft	833040
aqst	1398733
cpsh	814676
cofs	803164
mdwt	355379
raca	1811764
atbpf	1583682
jdd	1255821
sbbp	1634432
stsa	1692830
swkh	1089907
mrkr	1094038
tci	733590
abeo	318306
farm	34563
stg	1723935
htbx	1476963
ipa	1715925
orn	1402829
ymtx	1445283
tnp	1166663
evbn	842518
zkin	1687451
groy	1834026
sic	1723866
rnet	1162112
ocax	1820175
dmac	1401040
gnpx	1595248
ecf	793040
nc	789933
vel	1692376
rmbi	1767837
rgco	1069533
scph	1604950
msd	904112
jhs	759866
dmf	839122
snfca	318673
strt	933034
cvly	806279
chma	1339469
seco	1633441
cfms	1305773
hil	1287808
metc	1687187
fccy	1141807
bgx	1504234
hie	1519505
axla	1633070
pwod	716605
opti	1557340
dhx	1393883
eton	1710340
esq	1531031
aytu	1385818
osg	75208
spi	1210618
cala	1496671
atxg	1650101
inmb	1711754
mlac	1807594
vygr	1640266
coms	1178727
dgl	1383055
essc	1760683
tara	1359931
flac	1828326
mfin	1000209
mrge	1623360
sgam	1820201
celc	1603454
capa	1816431
asmb	1426800
move	1734750
alsk	1089511
evfm	1618835
hrow	1360214
eusg	1832505
liqt	1307579
sifi	1500213
linc	1286613
nymx	1018735
fxy	1353613
fgbi	1408534
naz	892992
nmrd	1602078
usdp	1610682
cik	810766
fcuv	1590418
gleo	1784851
aih	1757143
gne	1528356
wwr	839470
cmcl	766011
essa	1382230
isba	842517
xspa	1410428
tsq	1499832
mist	1408443
piivx	1557265
inf	1522807
ivac	1001902
omeg	1832010
fnwb	1556727
smtx	1108320
mrln	1260968
iga	1332943
ifrx	1708688
sncr	1131554
clir	1434524
vvpr	1681348
wrn	1364125
htoo	1819794
wbqnl	1785494
cffi	913341
baos	1811216
aunff	1507713
tedu	1592560
oncs	1444307
gbnh	1735948
bta	1343793
pcsa	1533743
vwtr	830122
mhf	830487
ganx	1819411
cnce	1367920
enob	1527728
zuus	1687926
qli	1779578
ctk	1734262
phge	1739174
hglb	1622148
jpt	1679033
pypd	1611842
fmn	1199004
lmpx	1731727
asys	720500
chuc	1134765
usak	883945
mitt	1514281
cbio	1124105
ccm	1472072
wea	1163792
mtcr	1634379
zdge	1667313
mntx	1302028
eml	31107
pfo	882071
enz	316253
pbpb	1195734
pmts	1641614
mlllf	1714562
mven	894871
pxlw	1040161
idty	1534154
ger	1612875
ctvz	794929
flux	1083743
ship	1448397
fcap	1070296
ebmt	1478454
riv	1501072
scyx	1178253
rnwk	1046327
usio	1088034
inod	903651
aleaf	1754664
frtg	1602813
bcv	9521
kshb	1604627
xflt	1703079
ptmn	1372807
isr	728387
mcn	1289868
fenc	1211583
dnif	1059213
dmo	1478102
idn	1040896
mcmj	1785592
phas	1169245
lomlf	1509397
grnq	1597846
cxe	845606
evoa	728447
nbse	1173281
mrbk	1750735
cee	860489
ldsn	1737193
chmi	1571776
lxu	60714
fsfg	1435508
cxxif	831609
bsvn	1746129
gsit	1126741
kzia	1075880
opbk	1722010
ptn	911216
pola	1622345
tsoi	1419051
dpw	896493
atnf	1690080
algr	1720025
jhi	759828
mnsb	1693577
ocg	1776067
krmd	704440
ddmx	1828957
hqda	1304730
bfra	1712641
stnd	1492915
svbi	868271
pei	77281
hlxa	1821586
glyc	1253689
rvsb	1041368
cwgl	1562151
trtk	1560905
ytra	1516899
glto	1800315
siox	1636050
eldn	1404281
lee	58361
fncb	1035976
plbc	1168455
lngb	1602706
vmm	895658
earn	1560672
slgg	1621672
atcx	1751143
bfin	1303942
eryp	1624422
augg	1448597
ihd	1496292
dbp	1383057
csbr	771856
ybgj	895464
gdrzf	1072725
asc	1577437
xin	1398453
dyai	1213809
fnec	1142129
aerg	879911
fcco	932781
lyra	1327273
sama	1843100
aspu	1487198
xfor	1501697
pirs	1583648
ofed	1501078
trx	1173643
nwin	919864
nba	1823882
jta	1265708
imra	1672619
eoss	1651958
nny	818850
when	943535
bene	1828735
cban	711669
bsbk	1787414
mfnc	36506
rbkb	1751783
bway	1505065
mnp	894351
itrg	1722387
heq	1496749
ntg	1490286
very	1575434
bgsf	1474903
znog	1131312
icbk	1470205
rocr	1839412
mdwd	1593984
caas	1157762
chra	1730346
gtbp	109657
brez	1817640
calb	1752036
fkys	737875
ctr	1547341
jax	1617227
fury	1514597
sup	95552
asur	884144
rocc	1824403
vihd	1676580
ctg	23111
gnca	1457612
asps	1462418
smlp	1549922
rdi	716634
bwac	1821146
avgr	1506928
bpts	1768946
pai	75398
kwac	1823086
pw	1532619
ovly	1431567
tuem	878726
mgf	811922
acbm	1622996
optt	1378140
apen	1251769
sybx	1527599
srev	1310114
tdac	1673481
sfe	86115
arl	1102238
bsgm	1530766
jsd	1509253
educ	31667
mlvf	1550603
ghm	716314
bbf	1137392
bmtx	1725872
clsd	1539029
alya	1734520
ptk	1797099
psti	1158780
azyo	1708527
motn	1822359
sd	1349436
panl	1606909
brid	14177
edf	1501103
hepa	1583771
pebk	1093672
rmi	1746967
mkd	1758736
orgs	1460602
agd	1362481
grin	1725293
pcti	1057083
lwlg	1325964
ntrb	1676047
ubfo	1137547
ahac	1818382
nm	1333172
gein	1683131
gmgi	1437925
jroof	1602380
ntic	875582
adra	1823584
acr	1332551
aezs	1113423
fnrn	1114927
boxl	1624512
fraf	723646
suic	1394108
sbfg	767405
ffnw	1401564
vivk	1450704
lpcn	1535955
aubn	750574
bcli	1137883
klxe	1738827
mpv	831655
vgi	1528811
pflc	1093728
hwbk	893847
nkg	1177219
ela	701719
glop	1598655
jyac	1824119
aaic	1209028
iaf	779336
rfm	1790177
mbcn	836147
hlyk	1680139
unb	706863
bkep	1392091
czwi	1367859
rdcm	1016838
ntz	900391
pfsw	1095315
visl	1565228
ayla	1797336
avbh	1443575
apvo	1671584
elox	1035354
fpl	1589420
pcm	908187
eucr	1822929
pine	1786117
zvo	1305323
cgo	1285650
scps	1772028
acu	2098
nmt	897419
apt	884269
nim	890119
cfbk	1070680
ksm	846596
lfvn	849146
ulbi	875657
vnce	1579157
odt	1717452
sga	886136
admp	887247
zsan	1587221
ptrs	832090
otra	1821318
ltrx	1114925
sppp	1539190
aacg	1420529
ggz	1585855
pbts	1754323
sbi	882300
sal	1060219
tmrr	1685237
twin	100378
lsyn	1667489
mmac	1003201
ccnc	1641398
kblb	1413119
cwrk	1515139
banx	1578987
arav	1513818
psix	1137091
cdjm	1024095
egy	894627
feng	1509646
otic	1493566
alrn	1420565
sls	1390478
xela	1620179
rcat	748268
lmao	1831868
cdtx	1610618
rbycf	1057791
opof	740971
eyen	1682639
func	763907
tcon	1394319
qk	1769256
stcb	1539850
ap	6176
clpr	1649096
anix	715446
ftk	928054
vero	1409269
gdp	943861
sieb	65596
intt	1036262
cmu	809844
metx	1796514
sanw	1477246
smwpy	1455634
prov	1010470
mitc	1828098
iec	49728
gtec	1735041
ovbc	894671
lark	1141688
krkr	1779476
spe	897802
clgn	1631487
lgvn	1721484
smhi	1690334
bksc	1007273
nerv	1598646
stcn	914712
pni	1170311
gdl	1378701
lybc	816332
epgg	1501862
laix	1742056
dlhc	785557
emyb	1449794
eng	933738
bbxia	1814974
